id,title,author,date,url,description,type,tags,skills,data_skills
124057,More Data Science Cheatsheets,Matthew Mayo,2021-03-18,https://www.kdnuggets.com/2021/03/more-data-science-cheatsheets.html,It's time again to look at some data science cheatsheets. Here you can find a short selection of such resources which can cater to different existing levels of knowledge and breadth of topics of interest.,tutorials,"Cheat Sheet, Data Science, Interview Questions, Machine Learning, Probability",Data Science; Machine Learning; Probability; Selection,
124349,A Simple Way to Time Code in Python,Krueger & Franklin,2021-03-18,https://www.kdnuggets.com/2021/03/simple-way-time-code-python.html,Read on to find out how to use a decorator to time your functions.,tutorials,"Optimization, Programming, Python",Programming; Python,Python Programming
124375,How to frame the right questions to be answered using data,Benjamin Obi Tayo,2021-03-18,https://www.kdnuggets.com/2021/03/right-questions-answered-using-data.html,"Understanding your data first is a key step before going too far into any data science project. But, you can't fully understand your data until you know the right questions to ask of it.",tutorials,"Advice, Data Analysis, Data Exploration, Data Science, Data Visualization",Data Analysis; Data Science; Data Visualization; Visualization,Visualizations
124397,How to build a DAG Factory on Airflow,Axel Furlan,2021-03-19,https://www.kdnuggets.com/2021/03/build-dag-factory-airflow.html,A guide to building efficient DAGs with half of the code.,tutorials,"Data Engineering, Data Workflow, Graphs, Python, Workflow",Data Engineering; Graph; Python,Python Programming
124416,Learning from machine learning mistakes,Emeli Dral,2021-03-19,https://www.kdnuggets.com/2021/03/learning-from-machine-learning-mistakes.html,Read this article and discover how to find weak spots of a regression model.,tutorials,"Machine Learning, Mistakes, Modeling, Regression",Machine Learning; Modelling; Regression; Sports,Regressions
124437,AI in Dating: Can Algorithms Help You Find Love?,Yuliya Sychikova,2021-03-19,https://www.kdnuggets.com/2021/03/ai-dating-algorithms-love.html,"Can AI algorithms help us find love? Can they go a step further and replace a human being as a partner in a relationship? Here, we analyze how far technology has come in helping us meet ""our"" people, find love, and feel less lonely.",opinions,"AI, Industry, Love, Online Dating",Algorithm; Artificial Intelligence (AI); Golang; LeSS,AI
124463,Teaching AI to See Like a Human,Jesus Rodriguez,2021-03-22,https://www.kdnuggets.com/2021/03/teaching-ai-see-like-human.html,DeepMind Generative Query Networks can infer knowledge as they navigate a visual environment.,tutorials,"Agents, AI, Humans, Training",Artificial Intelligence (AI); Network; Training; jQuery,AI
124483,The Best Machine Learning Frameworks & Extensions for Scikit-learn,Derrick Mwiti,2021-03-22,https://www.kdnuggets.com/2021/03/best-machine-learning-frameworks-extensions-scikit-learn.html,Learn how to use a selection of packages to extend the functionality of Scikit-learn estimators.,tutorials,"Machine Learning, Python, scikit-learn",Machine Learning; Python; Scikit-learn; Selection,Python Programming
124495,The Portfolio Guide for Data Science Beginners,Navid Mashinchi,2021-03-22,https://www.kdnuggets.com/2021/03/portfolio-guide-data-science-beginners.html,"Whether you are an aspiring or seasoned Data Scientist, establishing a clear and well-designed online portfolio presence will help you stand out in the industry, and provide potential employers a powerful understanding of your work and capabilities. These tips will help you brainstorm and launch your first data science portfolio.",tutorials,"Beginners, Data Science Skills, Data Scientist, Portfolio",Brainstorming; Data Science,
124455,Top YouTube Machine Learning Channels,Matthew Mayo,2021-03-23,https://www.kdnuggets.com/2021/03/top-youtube-machine-learning-channels.html,"These are the top 15 YouTube channels for machine learning as determined by our stated criteria, along with some additional data on the channels to help you decide if they may have some content useful for you.",tutorials,"Machine Learning, Youtube",Machine Learning; Youtube,
124537,How to Succeed in Becoming a Freelance Data Scientist,Devin Partida,2021-03-23,https://www.kdnuggets.com/2021/03/succeed-becoming-freelance-data-scientist.html,"With recent growth in data science, now is the best time to get into freelancing. The following steps will help you get started with finding clients or help you improve your current strategy.",opinions,"Career Advice, Data Science, Data Scientist, Freelance",Data Science,
124575,"Metric Matters, Part 2: Evaluating Regression Models",Susan Sivek,2021-03-23,https://www.kdnuggets.com/2021/03/metrics-evaluating-regression-models-part2.html,"In this second part review of the many options available for choosing metrics to evaluate machine learning models, learn how to select the most appropriate metric for your analysis of regression models.",tutorials,"Data Science, Metrics, Model Performance, Regression",Analysis; Data Science; Machine Learning; Regression,Regressions
124524,Rejection Sampling with Python,Michael Grogan,2021-03-24,https://www.kdnuggets.com/2021/03/rejection-sampling-python.html,Read this article on rejection sampling with examples using the Normal and Cauchy Distributions.,tutorials,"Distribution, Probability, Python, Sampling, Statistics",Probability; Python; Sampling; Statistics,Python Programming; Statistics
124607,Top 10 Python Libraries Data Scientists should know in 2021,Terence Shin,2021-03-24,https://www.kdnuggets.com/2021/03/top-10-python-libraries-2021.html,"So many Python libraries exist that offer powerful and efficient foundations for supporting your data science work and machine learning model development. While the list may seem overwhelming, there are certain libraries you should focus your time on, as they are some of the most commonly used today.",tutorials,"Data Science, Keras, numpy, Pandas, Python, scikit-learn, Seaborn, TensorFlow",Data Science; Keras; Machine Learning; NumPy; Pandas; Python; Scikit-learn; Seaborn; TensorFlow,Python Programming
124620,15 Habits I Learned from Highly Effective Data Scientists,Madison Hunter,2021-03-24,https://www.kdnuggets.com/2021/03/15-habits-learned-from-highly-effective-data-scientists.html,I’m using these habits in 2021 to become a more effective future data scientist.,opinions,"Career Advice, Data Science, Data Scientist",Data Science,
124270,Extraction of Objects In Images and Videos Using 5 Lines of Code,Ayoola Olafenwa,2021-03-25,https://www.kdnuggets.com/2021/03/extraction-objects-images-videos-5-lines-code.html,PixelLib is a library created for easy integration of image and video segmentation in real life applications. Learn to use PixelLib to extract objects In images and videos with minimal code.,tutorials,"Computer Vision, Image Processing, Object Detection, Python, Segmentation, Video",Computer Vision; Image Processing; Object Detection; Python; Video,Computer Vision; Python Programming
124641,The question that makes your data project more valuable,Brittany Davis,2021-03-25,https://www.kdnuggets.com/2021/03/one-question-makes-data-project-more-valuable.html,"If you are the ""data person"" for your organization, then providing meaningful results to stakeholder data requests can sometimes feel like shots in the dark. However, you can make sure your data analysis is actionable by asking one magic question before getting started.",opinions,"Advice, Business, Data Analysis, Data Mining, Data Science, Deployment, Problem Definition",Data Analysis; Data Mining; Data Science,
124697,Data Science Curriculum for Professionals,Brock Taute,2021-03-25,https://www.kdnuggets.com/2021/03/data-science-curriculum-professionals.html,"If you are looking to expand or transition your current professional career that is buried in spreadsheet analysis into one powered by data science, then you are in for an exciting but complex journey with much to explore and master. To begin your adventure, following this complete road map to guide you from a gnome in the forest of spreadsheets to an AI wizard known far and wide throughout the kingdom.",opinions,"Cloud Computing, Data Science Education, Data Visualization, Machine Learning, Python, R, Roadmap, Statistics",Analysis; Artificial Intelligence (AI); Cloud Computing; Data Science; Data Visualization; Machine Learning; Python; R; Statistics; Visualization,AI; Python Programming; R programming; Statistics; Visualizations
124669,Multilingual CLIP with Huggingface + PyTorch Lightning,Sachin Abeywardana,2021-03-26,https://www.kdnuggets.com/2021/03/multilingual-clip--huggingface-pytorch-lightning.html,An overview of training OpenAI's CLIP on Google Colab.,tutorials,"CLIP, Google Colab, Hugging Face, Image Recognition, NLP, OpenAI, PyTorch",Google Colaboratory; Image; Natural Language Processing (NLP); PyTorch; Training,NLP
124741,Overview of MLOps,Steve Shwartz,2021-03-26,https://www.kdnuggets.com/2021/03/overview-mlops.html,"Building a machine learning model is great, but to provide real business value, it must be made useful and maintained to remain useful over time. Machine Learning Operations (MLOps), overviewed here, is a rapidly growing space that encompasses everything required to deploy a machine learning model into production, and is a crucial aspect to delivering this sought after value.",tutorials,"Data Science, Deployment, Machine Learning, MLOps, Monitoring",Azure Machine Learning; Data Science; MLOps,
