id,title,url,published_date,updated_date,content,author,skills
1.14e+19,SAMK among top for applied sciences - Telangana Today,https://telanganatoday.com/samk-among-top-for-applied-sciences,2021-09-12 18:27:30+00:00,2021-09-12 18:27:30+00:00,"Of all the technologies that drive digital transformation in the enterprise, people often tout <b>artificial intelligence</b> (AI) as perhaps the most&nbsp;...",,Artificial Intelligence (AI); Business Management; Computer Science; Design; Email; English; Entertainment; Entrepreneurship; Facebook; International Business; Machine Learning; Market; News; Password; Property; Robotics; Sports; Telegram; Training; Twitter; Video; Youtube
1.49e+19,SAMK among top for applied sciences - Telangana Today,https://telanganatoday.com/samk-among-top-for-applied-sciences,2021-09-12 18:27:30+00:00,2021-09-12 18:27:30+00:00,"... AI-tools in co-operation with the vivid ecosystem of companies in the field of artificial intelligence, <b>machine learning</b> and robotics.",,Artificial Intelligence (AI); Business Management; Computer Science; Design; Email; English; Entertainment; Entrepreneurship; Facebook; International Business; Machine Learning; Market; News; Password; Property; Robotics; Sports; Telegram; Training; Twitter; Video; Youtube
1.81e+19,"Intel AI Team Proposes A Novel <b>Machine Learning</b> (ML) Technique, &#39;Multiagent Evolutionary ...",https://www.marktechpost.com/2021/09/12/intel-ai-team-proposes-a-novel-machine-learning-ml-technique-multiagent-evolutionary-reinforcement-learning-merl-for-teaching-robots-teamwork/,2021-09-12 18:31:43+00:00,2021-09-12 18:31:43+00:00,Reinforcement learning is an interesting area of <b>machine learning</b> (ML) that has advanced rapidly in recent years. AlphaGo is one such RL-based&nbsp;...,,Advertising; Amazon EC2; Amazon Web Service (AWS); Analytical; Artificial Intelligence (AI); Chemical Engineering; Classification; Communication; Compiler; Computer Vision; Consulting; Cookies; Data Science; Deep Learning; Design; Editor; Email; Facebook; Fluid Mechanics; Genetic Algorithm; German; Golang; Graph; Hardware Acceleration; IT Operations; Innovation; Instagram; LinkedIn; Links; Machine Learning; Marketing; Methodology; Microsoft; Microsoft Access; Neural Network; News; Privacy; Processing; Public Relations (PR); Python; Reinforcement Learning; Research; Robot; Robotics; Scarcity; Search Algorithm; Security; Selection; Social Media Platform; Speech Recognition; Statistics; Supervised Learning; Teamwork; TensorFlow; Training; Twitter; Unsupervised Learning; User Experience (UX); Video; Virtual Reality (VR); Windows
1.01e+19,Computer science continues to be favourite among engineering aspirants - DTNext.in,https://www.dtnext.in/News/TamilNadu/2021/09/12235953/1317730/Computer-science-continues-to-be-favourite-among-engineering-.vpf,2021-09-12 18:33:45+00:00,2021-09-12 18:33:45+00:00,"Once again, Computer Science, <b>Artificial Intelligence</b> and machine language courses are the favourites among engineering aspirants this academic&nbsp;...",,Artificial Intelligence (AI); Business Model; Civil Engineering; Competition; Computer Science; Decision Making; Electronic Engineering; Electronics; Email; English; History; Information Technology (IT); Instrumentation; Machine Learning; News; Privacy; Publishing; R; Sports; Tamil
5.19e+18,View: It&#39;s the spacetime to quantum for the search of fundamental particles - The Economic Times,https://economictimes.indiatimes.com/opinion/et-commentary/its-the-spacetime-to-quantum/articleshow/86147307.cms,2021-09-12 18:44:31+00:00,2021-09-12 18:44:31+00:00,"These applications could be in drug discovery, logistics and optimisation, new materials, fintech, <b>machine learning</b> and defence.",,Advertising; Analysis; Android; Artificial Intelligence (AI); Aviation; Bond; Budget; C; Communication; Computing; Creatio; Credit Risk; Cryptocurrency; Delphi; Economic Growth; Economics; Electromagnetism; Electronics; Email; Engineering; English; Ethics; Golang; Hardware; Inflation; Information Technology (IT); Innovation; Internet; Investment; Leadership; Links; Logistics; Machine Learning; Market Research; Marketing Research; Medium; Meteorology; Metrology; Microsoft Access; Network; News; Newsletters; Newspapers; Physics; Platform; Politics; Privacy; Quantum Cryptography; Real Estate; Reporting; Research and Development (R&D); Retail; Router; Saving; Scheme; Security; Software Stack; Tamil; Telugu; Training; Translation; Tree; Twitter
8.08e+18,U.S. Army Abrams Tank and New Robot Tank May Fight Together - KAKE,https://www.kake.com/story/44714193/us-army-abrams-tank-and-new-robot-tank-may-fight-together,2021-09-12 18:56:15+00:00,2021-09-12 18:56:15+00:00,<b>Artificial Intelligence</b>“We use <b>artificial intelligence</b> to reduce the cognitive burden on the human to allow the machine to do what it does best&nbsp;...,,Algorithm; Analysis; Analytical; Array; Artificial Intelligence (AI); C; Closing; Cognitive; Computing; Configuration; Cooking; Database; Decision Making; Design; Division; Electronics; Entertainment; Game Theory; Geography; Golang; Image; Information and Communications Technology (ICT); Investment; LeSS; Market; Network; News; Platform; Play; Politics; Population; Privacy; Radio; Reasoning; Research; Robot; Robotics; Security; Sports; Television; Testing; Training; Variable; Video
7.03e+17,"Wildfire Smoke Is Killing More Than 33,000 People Every Year - Truthout",https://truthout.org/articles/wildfire-smoke-is-killing-more-than-33000-people-every-year/,2021-09-12 19:07:30+00:00,2021-09-12 19:07:30+00:00,"The study authors first estimated daily fine particulate matter (PM 2.5) concentration using a combination of <b>machine learning</b>,&nbsp;...",,Analysis; Biostatistics; Budget; Chemical; Email; Facebook; German; Image; Information Privacy; Instagram; Journalism; Machine Learning; Media; Microsoft Access; News; Newsletters; Politics; Public Health; Reporting; Research; Russian; Spring; Twitter; Youtube
1.17e+19,Offering Data Sciences Training Programs to Freshers and Professionals - siliconindia,https://education.siliconindia.com/magazine/september-2021-issue-data-science-training-institutes.html,2021-09-12 19:40:55+00:00,2021-09-12 19:40:55+00:00,<b>Data science</b> has been an active career option among the youth and pertaining to the increasing demand for trained and certified data scientists in&nbsp;...,,Advertising; Analytical; Artificial Intelligence (AI); Coaching; Data Analysis; Data Science; Digital Marketing; Electronics; Engineering; Entertainment; Finance; Healthcare; Human Resource (HR); Leadership; Management; Manufacturing; Media; Microsoft Excel; News; Privacy; Sports; Training; Transformer
1.58e+19,Commentary: Is it moral to let computer algorithms kill Afghans? Or anyone ... - Post and Courier,https://www.postandcourier.com/opinion/commentary/commentary-is-it-moral-to-let-computer-algorithms-kill-afghans-or-anyone/article_022f981a-0fd8-11ec-bf28-a3fcd832e9f5.html,2021-09-12 19:41:15+00:00,2021-09-12 19:41:15+00:00,"... and humans can effectively control autonomous weapons, and accurate <b>artificial intelligence</b> weapon systems are still far into the future.",,Advertising; Algorithm; Analysis; Artificial Intelligence (AI); Closing; Economics; Editor; Email; Facebook; Facial Recognition; Finance; Google Forms; Instagram; Interactive Media; LinkedIn; Links; Microsoft Access; News; Newsletters; Politics; Privacy; Real Estate; Recreation; Russian; Security; Social Media; Sports; Turkish; Twitter; Variable
1.74e+19,Marketing Manager - AI Technology | eFinancialCareers,https://www.efinancialcareers.com/jobs-USA-NY-New_York-Marketing_Manager_-_AI_Technology.id12069533,2021-09-12 19:49:09+00:00,2021-09-12 19:49:09+00:00,This really is a unique career opportunity to join a fast-growing and innovative <b>Artificial Intelligence</b> (AI) fintech company that is pioneering&nbsp;...,,Application Programming Interface (API); Artificial Intelligence (AI); Automation; B2B Marketing; Banking; Branding; Business Analysis; Business Development; Business Intelligence (BI); C; Communication; Consulting; DevOps; Digital Marketing; Documentation; Email; Engineering; Finance; Financial Market; German; Golang; Information Technology (IT); Innovation; Investment; Lead Generation; Leadership; Machine Learning; Natural Language Processing (NLP); Network; News; Play; Privacy; Private Equity; Product Management; Product Marketing; Public Relations (PR); Rally; Reporting; Research; Russian; Sales; Securities; Social Media; Software as a Service (SaaS); Telecommunication; Trade; Translation; Venture Capiral; Venture Capital (VC); Writing
2.14e+17,Marketing Manager - AI Technology | eFinancialCareers,https://www.efinancialcareers.com/jobs-USA-NY-New_York-Marketing_Manager_-_AI_Technology.id12069533,2021-09-12 19:49:09+00:00,2021-09-12 19:49:09+00:00,... of next generation process automation solutions for banks through the use of artificial intelligence / <b>machine learning</b> technologies.,,Application Programming Interface (API); Artificial Intelligence (AI); Automation; B2B Marketing; Banking; Branding; Business Analysis; Business Development; Business Intelligence (BI); C; Communication; Consulting; DevOps; Digital Marketing; Documentation; Email; Engineering; Finance; Financial Market; German; Golang; Information Technology (IT); Innovation; Investment; Lead Generation; Leadership; Machine Learning; Natural Language Processing (NLP); Network; News; Play; Privacy; Private Equity; Product Management; Product Marketing; Public Relations (PR); Rally; Reporting; Research; Russian; Sales; Securities; Social Media; Software as a Service (SaaS); Telecommunication; Trade; Translation; Venture Capiral; Venture Capital (VC); Writing
4.13e+18,CoffeeMug: AI-powered networking platform helping professionals meet the ones that matter ...,https://www.financialexpress.com/industry/coffeemug-ai-powered-networking-platform-helping-professionals-meet-the-ones-that-matter/2327953/,2021-09-12 19:52:30+00:00,2021-09-12 19:52:30+00:00,"A lot can happen over a cup of coffee. Take for instance, CoffeeMug, an <b>Artificial Intelligence</b> (AI)-powered 1:1 professional networking platform&nbsp;...",,Airlines; Algorithm; Artificial Intelligence (AI); Aviation; Banking; Budget; Central Bank; Delphi; Entertainment; Equity; Facebook Ads; Finance; Fiscal Policy; Golang; Health Science; Hindi; Imagine; Insurance; Internet; Links; Malayalam; Microsoft Outlook; Mining; Networking; News; Platform; Political Economy; Politics; Privacy; Retail; Sports; Stock Market; Subject Matter Expert (SME); Tamil; Tampering; Telegram; Training; Twitter; Video
1.09e+19,Risks versus opportunities in national security thinking | The Interpreter - Lowy Institute,https://www.lowyinstitute.org/the-interpreter/risks-versus-opportunities-national-security-thinking,2021-09-12 20:00:13+00:00,2021-09-12 20:00:13+00:00,"Advances in additive manufacturing (also known as 3D printing), distributed or decentralised production, digital processing, <b>artificial intelligence</b>&nbsp;...",,Ad Design; Analysis; Artificial Intelligence (AI); Biology; Creatio; Exploit; Forth; German; Image; Imagine; Indonesian; Internet of Things (IoT); Interpreter; Korean; LeSS; Leadership; Logic; Manufacturing; Network; Population; Processing; Reinforcement Learning; Security; Utility
3.95e+18,Qandle: Smart HR for the modern workplace - The Financial Express,https://www.financialexpress.com/industry/sme/qandle-smart-hr-for-the-modern-workplace/2327943/,2021-09-12 20:26:15+00:00,2021-09-12 20:26:15+00:00,"... of modules supporting day-to-day HRMS functioning with refined execution on the backbone of AI, <b>machine learning</b> and predictive analytics.",,Airlines; Array; Artificial Intelligence (AI); Aviation; Banking; Budget; Central Bank; Construction; Data Sharing; Delphi; Entertainment; Entrepreneurship; Equity; Facebook Ads; Finance; Fiscal Policy; Health Science; Hindi; Human Resource (HR); Innovation; Insurance; Internet; Links; Machine Learning; Malayalam; Management; Microsoft Outlook; Mining; Networking; News; Platform; Predictive Analytics; Privacy; Quality Control; R; Retail; Software as a Service (SaaS); Stock Market; Subject Matter Expert (SME); Tamil; Tampering; Telegram; Training; Twitter; Video
1.3e+19,Festival dotcom: Logging onto the Almighty makes for divine connectivity in Covid times,https://timesofindia.indiatimes.com/blogs/bloody-mary/festival-dotcom-logging-onto-the-almighty-makes-for-divine-connectivity-in-covid-times-f0-9f-98-9c/,2021-09-12 20:36:32+00:00,2021-09-12 20:36:32+00:00,"<b>Artificial intelligence</b> and supercomputers are in any case being hailed as the gods of the future. Instead of jostling in jam-packed temples,&nbsp;...",,Artificial Intelligence (AI); Blogging; Consulting; Cookies; Delphi; Editor; Email; Entertainment; Facebook; Finance; Golang; History; Image; Internet; Journalism; LeSS; LinkedIn; Market; Media; Microsoft Outlook; News; Privacy; Processing; Shell; Sports; Twitter; Video; Writing; Zoom
1.77e+19,Paradatec&#39;s Mortgage Document Technology Now Available in AI-Cloud Offering - MortgageOrb,https://mortgageorb.com/paradatecs-mortgage-document-technology-now-available-in-ai-cloud-offering,2021-09-12 20:37:30+00:00,2021-09-12 20:37:30+00:00,That means lenders and servicers can easily access the company&#39;s automated AI and <b>machine learning</b> tools via the cloud.,,Administration; Agile; Amazon Web Service (AWS); Artificial Intelligence (AI); Classification; Cookies; Email; Market; Marketing; Network; News; Optical Character Recognition; Password; Platform; Privacy; Processing
